method,dataset,seed,noise_rate,pretrain_fraction,n_cert,n_pretrain,compression_size,remaining_bad,effective_compression_size,certified_bound,test_error,pac_bayes_bound,pac_bayes_empirical_risk,pac_bayes_mc_upper,pac_bayes_kl,runtime_sec,stop_reached,train_calls,noise_hit_rate,duplicate_hit_rate,pairwise_feature_cosine
PU-C,synthetic_redundancy_hard,9,0.4,0.0,3000,0,520,0,520,0.19766947941388935,0.01759999999999995,,,,,2.298748138360679,1,517,0.3076923076923077,0.4423076923076923,0.3326212167739868
PU-F,synthetic_redundancy_hard,9,0.4,0.0,3000,0,557,0,557,0.21069165004882962,0.015599999999999947,,,,,4.90301417466253,1,554,0.2872531418312388,0.43087971274685816,0.7195217609405518
PU-G,synthetic_redundancy_hard,9,0.4,0.0,3000,0,595,0,595,0.224023362621665,0.01739999999999997,,,,,4.998297317884862,1,592,0.2638655462184874,0.4151260504201681,0.37803441286087036
GREATS,synthetic_redundancy_hard,9,0.4,0.0,3000,0,596,0,596,,0.011199999999999988,,,,,3.0091112395748496,1,593,0.2684563758389262,0.4429530201342282,0.4281426668167114
MaxLoss,synthetic_redundancy_hard,9,0.4,0.1,2700,300,522,0,522,0.2200738299288787,0.02059999999999995,,,,,1.7309808796271682,1,519,0.28160919540229884,0.39655172413793105,0.6485268473625183
PU-C,synthetic_redundancy_hard,9,0.4,0.1,2700,300,521,0,521,0.21968320506857708,0.01980000000000004,,,,,2.3517942931503057,1,518,0.272552783109405,0.43186180422264875,0.4295969605445862
PU-F,synthetic_redundancy_hard,9,0.4,0.1,2700,300,494,0,494,0.2091220997972414,0.0252,,,,,4.027645222842693,1,491,0.2975708502024291,0.4230769230769231,0.7192559838294983
PU-G,synthetic_redundancy_hard,9,0.4,0.1,2700,300,535,0,535,0.22514862491516396,0.011399999999999966,,,,,4.31278673093766,1,532,0.27476635514018694,0.3719626168224299,0.6129054427146912
GREATS,synthetic_redundancy_hard,9,0.4,0.1,2700,300,561,0,561,,0.006800000000000028,,,,,2.828174529597163,1,558,0.2620320855614973,0.44563279857397503,0.635596513748169
MaxLoss,synthetic_redundancy_hard,9,0.4,0.2,2400,600,419,0,419,0.20173710939707235,0.022499999999999964,,,,,1.300695258192718,1,416,0.29594272076372313,0.441527446300716,0.3971933424472809
PU-C,synthetic_redundancy_hard,9,0.4,0.2,2400,600,427,0,427,0.20527927461080253,0.006800000000000028,,,,,1.8227886389940977,1,424,0.29508196721311475,0.44730679156908665,0.803616464138031
PU-F,synthetic_redundancy_hard,9,0.4,0.2,2400,600,430,0,430,0.20660669065546244,0.0131,,,,,3.2003501495346427,1,427,0.29069767441860467,0.42093023255813955,0.7810379862785339
PU-G,synthetic_redundancy_hard,9,0.4,0.2,2400,600,507,0,507,0.24052144365850836,0.01539999999999997,,,,,3.5968839284032583,1,504,0.2465483234714004,0.4260355029585799,0.571255087852478
GREATS,synthetic_redundancy_hard,9,0.4,0.2,2400,600,532,0,532,,0.031000000000000028,,,,,2.6425852300599217,1,529,0.23684210526315788,0.41541353383458646,0.3313462436199188
MaxLoss,synthetic_redundancy_hard,9,0.4,0.3,2100,900,360,0,360,0.20016243506688625,0.012599999999999945,,,,,1.087781966663897,1,357,0.2916666666666667,0.4527777777777778,0.337458997964859
PU-C,synthetic_redundancy_hard,9,0.4,0.3,2100,900,357,0,357,0.19863625249126926,0.016700000000000048,,,,,1.46094442717731,1,354,0.29411764705882354,0.39215686274509803,0.398202121257782
PU-F,synthetic_redundancy_hard,9,0.4,0.3,2100,900,355,0,355,0.19761840248247609,0.011399999999999966,,,,,2.4494572691619396,1,352,0.29859154929577464,0.4225352112676056,0.5839845538139343
PU-G,synthetic_redundancy_hard,9,0.4,0.3,2100,900,404,0,404,0.2224687139969319,0.021700000000000053,,,,,2.3204204998910427,1,401,0.2623762376237624,0.44554455445544555,0.4712789058685303
GREATS,synthetic_redundancy_hard,9,0.4,0.3,2100,900,393,0,393,,0.017100000000000004,,,,,1.7932977378368378,1,390,0.2697201017811705,0.4173027989821883,0.386021226644516
MaxLoss,synthetic_redundancy_hard,9,0.4,0.4,1800,1200,339,0,339,0.2204551614704542,0.0242,,,,,1.0485160797834396,1,336,0.2743362831858407,0.4218289085545723,0.3942972421646118
PU-C,synthetic_redundancy_hard,9,0.4,0.4,1800,1200,313,0,313,0.20500861195614561,0.011199999999999988,,,,,1.286974341608584,1,310,0.2971246006389776,0.43130990415335463,0.4814966320991516
PU-F,synthetic_redundancy_hard,9,0.4,0.4,1800,1200,329,0,329,0.21452276170020923,0.01629999999999998,,,,,2.0646224468946457,1,326,0.2796352583586626,0.45288753799392095,0.4014245271682739
PU-G,synthetic_redundancy_hard,9,0.4,0.4,1800,1200,357,0,357,0.23110773449297994,0.014800000000000035,,,,,2.021261852234602,1,354,0.2605042016806723,0.4117647058823529,0.33807066082954407
GREATS,synthetic_redundancy_hard,9,0.4,0.4,1800,1200,395,0,395,,0.020299999999999985,,,,,1.8414893634617329,1,392,0.23544303797468355,0.41012658227848103,0.4164105951786041
MaxLoss,synthetic_redundancy_hard,9,0.4,0.5,1500,1500,269,0,269,0.21372522454475984,0.02059999999999995,,,,,0.851889724843204,1,266,0.31226765799256506,0.4349442379182156,0.43817007541656494
PU-C,synthetic_redundancy_hard,9,0.4,0.5,1500,1500,292,0,292,0.2301762904971838,0.017299999999999982,,,,,1.2172517757862806,1,289,0.2876712328767123,0.4212328767123288,0.5140163898468018
PU-F,synthetic_redundancy_hard,9,0.4,0.5,1500,1500,312,0,312,0.2444143141619861,0.020100000000000007,,,,,1.7973895352333784,1,309,0.2692307692307692,0.4583333333333333,0.46709951758384705
PU-G,synthetic_redundancy_hard,9,0.4,0.5,1500,1500,320,0,320,0.25009305687854066,0.012800000000000034,,,,,1.7042335560545325,1,317,0.2625,0.4,0.3339410424232483
GREATS,synthetic_redundancy_hard,9,0.4,0.5,1500,1500,303,0,303,,0.014100000000000001,,,,,1.4065557532012463,1,300,0.27722772277227725,0.42244224422442245,0.3462335169315338
MaxLoss,synthetic_redundancy_hard,9,0.4,0.6,1200,1800,226,0,226,0.22736699390225112,0.020199999999999996,,,,,0.7857577595859766,1,223,0.3008849557522124,0.4469026548672566,0.3501107692718506
PU-C,synthetic_redundancy_hard,9,0.4,0.6,1200,1800,239,0,239,0.2390400916337967,0.03210000000000002,,,,,1.0452158963307738,1,236,0.2803347280334728,0.4351464435146444,0.5467355847358704
PU-F,synthetic_redundancy_hard,9,0.4,0.6,1200,1800,233,0,233,0.2336581929703243,0.027599999999999958,,,,,1.3172739492729306,1,230,0.2875536480686695,0.45493562231759654,0.7026594281196594
PU-G,synthetic_redundancy_hard,9,0.4,0.6,1200,1800,220,0,220,0.2219636561931111,0.021599999999999953,,,,,1.187334175221622,1,217,0.3090909090909091,0.44545454545454544,0.45585113763809204
GREATS,synthetic_redundancy_hard,9,0.4,0.6,1200,1800,239,0,239,,0.01970000000000005,,,,,1.1578692039474845,1,236,0.28451882845188287,0.41422594142259417,0.3666134774684906
MaxLoss,synthetic_redundancy_hard,9,0.4,0.7,900,2100,132,0,132,0.187342474819161,0.020199999999999996,,,,,0.582129986025393,1,129,0.2878787878787879,0.4696969696969697,0.6100444793701172
PU-C,synthetic_redundancy_hard,9,0.4,0.7,900,2100,158,0,158,0.21922721673035994,0.02290000000000003,,,,,0.7839295445010066,1,155,0.24050632911392406,0.4177215189873418,0.6890466809272766
PU-F,synthetic_redundancy_hard,9,0.4,0.7,900,2100,154,0,154,0.21435099828522652,0.01649999999999996,,,,,0.8908480992540717,1,151,0.24675324675324675,0.42857142857142855,0.5330259203910828
PU-G,synthetic_redundancy_hard,9,0.4,0.7,900,2100,141,0,141,0.19843190506799147,0.022199999999999998,,,,,0.835243359208107,1,138,0.2695035460992908,0.48226950354609927,0.7334955930709839
GREATS,synthetic_redundancy_hard,9,0.4,0.7,900,2100,133,0,133,,0.015000000000000013,,,,,0.763535208068788,1,130,0.2857142857142857,0.43609022556390975,0.5429064035415649
MaxLoss,synthetic_redundancy_hard,9,0.4,0.8,600,2400,131,0,131,0.2759376168833114,0.029200000000000004,,,,,0.6210232554003596,1,128,0.2748091603053435,0.44274809160305345,0.6957342028617859
PU-C,synthetic_redundancy_hard,9,0.4,0.8,600,2400,133,0,133,0.27957156021147966,0.031399999999999983,,,,,0.7432548804208636,1,130,0.2706766917293233,0.40601503759398494,0.635694682598114
PU-F,synthetic_redundancy_hard,9,0.4,0.8,600,2400,119,0,119,0.25402067200047895,0.043300000000000005,,,,,0.7947770319879055,1,116,0.29411764705882354,0.44537815126050423,0.6236827969551086
PU-G,synthetic_redundancy_hard,9,0.4,0.8,600,2400,147,0,147,0.3048685831017792,0.02090000000000003,,,,,0.8784943297505379,1,144,0.24489795918367346,0.4013605442176871,0.5573098063468933
GREATS,synthetic_redundancy_hard,9,0.4,0.8,600,2400,143,0,143,,0.021299999999999986,,,,,0.840911409817636,1,140,0.2517482517482518,0.4405594405594406,0.5786418914794922
